YEAR_MONTH,PRACTICE_NAME
202207,CHORLEYWOOD HEALTH CENTRE
202207,ELMS MEDICAL PRACTICE
202207,FOREST PRACTICE
202207,THE SNAITH AND RAWCLIFFE MEDICAL GROUP
202207,LIVERPOOL HOUSE SURGERY
202207,FELTON SURGERY
202207,GATDOC OOH
202207,WHINFIELD MEDICAL PRACTICE
202207,THE WINDMILL PRACTICE
202207,CASTLEFIELDS
202207,BOUNDARY HOUSE MEDICAL CENTRE
202207,GORDON STREET MEDICAL CENTRE
202207,RADCLIFFE MEDICAL PRACTICE
202207,TURNING POINT SOMERSET
202207,WORKING AGE ADULTS - AVON HOUSE
202207,SOUTH LAWN MEDICAL PRACTICE
202207,CERNE ABBAS SURGERY
202207,RIVERBANK MEDICAL CENTRE
202207,NORTH THORESBY SURGERY
202207,BEVAN HEALTHCARE CIC
202207,SUNNYBANK & COWGILL MEDICAL PRACTICE
202207,THE CHESTNUTS SURGERY
202207,IC24-SKG CCG-OOH
202207,ANERLEY SURGERY
202207,NEW ADDINGTON GROUP PRACTICE
202207,END OF LIFE & PALLIATIVE CARE SERVICE
202207,WOODLEY VILLAGE SURGERY
202207,CMFT CONTINENCE PRESCRIBING SERVICE
202207,HAWTHORNS SURGERY
202207,CRANHAM VILLAGE SURGERY
202207,TWICKENHAM PARK MEDICAL CENTRE
202207,HEATHROW MEDICAL CENTRE
202207,WLCCG EXTENDED HOURS HUBS
202207,BASLOW HEALTH CENTRE
202207,THE PHOENIX PRACTICE
202207,WEST SPEKE HEALTH CENTRE
202207,THE STONEDEAN PRACTICE
202207,ELFT CHSB COMPLEX CARE TEAM
202207,CHADDESLEY SURGERY
202207,PRACTICE PLUS GROUP
202207,HAVERFIELD SURGERY
202207,EGTON SURGERY
202207,WITHNELL HEALTH CENTRE
202207,BRIDGE VIEW MEDICAL GROUP
202207,EXTENDED HOURS SERVICE-TENNANT STREET
202207,SIAM SURGERY
202207,SCOTT ROAD MEDICAL CENTRE
202207,DR MAASSARANI & PARTNERS
202207,NORTH LINCOLNSHIRE OOH
202207,LINGHOLME HEALTH CENTRE
202207,SDH&C DIABETES SERVICE
202207,W.MID PAEDIATRIC SARC
202207,HMP PRESTON
202207,WINTON HEALTH CENTRE
202207,POLDEN MEDICAL PRACTICE
202207,SOUTH BANK SURGERY
202207,WHEATFIELDS SRC HOSPICE
202207,FRIZINGHALL MEDICAL CENTRE
202207,THE VICTORIA SURGERY
202207,BOWER MOUNT MEDICAL PRACTICE
202207,DEEPCAR MEDICAL CENTRE
202207,VESTA ROAD SURGERY
202207,VANBRUGH GROUP PRACTICE
202207,ABBEYSLADE PMS (DR CHAND)
202207,THE SURGERY-181 CARSHALTON ROAD
202207,THE HAIDER PRACTICE
202207,YORKSHIRE ST SURGERY
202207,MANCHESTER ROAD EAST MEDICAL PRACTICE
202207,CARITAS GENERAL PRACTICE PARTNERSHIP
202207,MOUNT ROAD SURGERY
202207,GOLDSWORTH PARK HEALTH CT
202207,TOWER HAMLETS SERVICE OOH
202207,NEWHAM VICARAGE PRACTICE
202207,THE MANSELL ROAD PRACTICE
202207,STORTHFIELD HOUSE
202207,THE MOUNTFIELD SURGERY
202207,BORDESLEY GREEN SURGERY
202207,HAMILTON MED CTR
202207,NESTON MEDICAL CENTRE
202207,SOUTHBROOM SURGERY
202207,MONKFIELD MEDICAL PRACTICE
202207,HILLFIELDS HEALTH CENTRE - 1
202207,THE FORUM HEALTH CENTRE
202207,STELLAR HEALTHCARE DERMATOLOGY
202207,HOLLAND HOUSE SURGERY
202207,BENSHAM FAMILY PRACTICE
202207,CHURCHFIELDS MEDICAL PRACTICE
202207,THE UNICITY MEDICAL CENTRE
202207,SPRINGFIELDS MEDICAL CENTRE
202207,COMMUNITY GERIATRICIANS
202207,BLACKPOOL SUBSTANCE MISUSE SERVICE
202207,WDP REDBRIDGE
202207,IPU 10-17 RECOVERY COVENTRY
202207,DIABETES SERVICE STOKE AND NORTH
202207,SEXUAL HEALTH WIRRAL
202207,DR T P FOX & PARTNERS
202207,BILSTON URBAN VILLAGE MEDICAL CENTRE
202207,THORNHILLS MEDICAL PRACTICE
202207,BURLEIGH MEDICAL CENTRE
202207,UPPER NORWOOD GROUP PRACTICE
202207,DEANE MEDICAL CENTRE
202207,THE ALASTAIR ROSS MEDICAL PRACTICE
202207,GUILDFORD RIVERS PRACTICE
202207,CAPELFIELD SURGERY
202207,CUMBERLAND MEDICAL CENTRE
202207,DR PM PATEL
202207,THE BUSH DOCTORS
202207,SAVITA MEDICAL CENTRE
202207,PIMLICO HEALTH AT THE MARVEN SURGERY
202207,STERNDALE SURGERY
202207,SWADLINCOTE SURGERY
202207,ELM HAYES SURGERY
202207,CHIPPING NORTON HEALTH CENTRE
202207,LANDER MEDICAL PRACTICE
202207,WESTLANDS MEDICAL CENTRE
202207,DARWEN HEALTHCARE
202207,PWE PENDLE VALLEY MILL
202207,PSYCHIATRY UK - LLP - MORECAMBE BAY
202207,ALNWICK MEDICAL GROUP
202207,CROSSFELL HEALTH CENTRE
202207,GREAT LUMLEY SURGERY
202207,THE HAVEN SURGERY
202207,SILVERDALE FAMILY PRACTICE
202207,HP NMP'S NW CCG
202207,QUINTON PRACTICE
202207,GORDON STREET SURGERY
202207,CARADOC SURGERY
202207,DR YADAVA N PRACTICE
202207,THE GREENSWARD SURGERY
202207,RAINBOW MEDICAL CENTRE
202207,THE PRACTICE NORTHUMBERLAND AVENUE
202207,CGL BARNET
202207,SCOTT PARK SURGERY
202207,ROCKLEIGH COURT SURGERY
202207,BEAUMONT PARK SURGERY
202207,NELFT EWMHS
202207,PSYCHIATRY-UK
202207,WIGAN & LEIGH RECOVERY TEAM
202207,THE GROVE MEDICAL CENTRE
202207,PULBOROUGH MEDICAL GROUP
202207,RINGMEAD MEDICAL PRACTICE
202207,THORNTON MEDICAL CENTRE
202207,EAST PARK MEDICAL CENTRE
202207,WHITMORE REANS MEDICAL PRACTICE
202207,HORSELEY HEATH SURGERY
202207,KETTERING EXTENDED ACCESS
202207,ROSE MEDICAL PRACTICE
202207,WELLINGTON HOUSE
202207,SANDMERE PRACTICE
202207,WAVERLEY PMS
202207,DR A HAMID
202207,NORTH MANCHESTER CARE HOME PILOT
202207,ALDERSBROOK MEDICAL CENTRE
202207,PELC HAVERING HW OOH
202207,CANBERRA OLD OAK SURGERY
202207,RITCHIE STREET GROUP PRACTICE
202207,LONGROVE SURGERY
202207,THE KHATTAK MEMORIAL SURGERY
202207,THE BROOK SURGERY
202207,NSC BOSWORTH HUB
202207,MILLCROFT MEDICAL CENTRE
202207,DINGLE PARK PRACTICE
202207,STOPGATE LANE MEDICAL CTR
202207,KINGSWAY HEALTH CENTRE
202207,FIRS HOUSE SURGERY
202207,LONGFORD PRIMARY CARE CENTRE
202207,WATFORD HEALTH CENTRE
202207,HUC WEST ESSEX EA2
202207,HUC HERTS VALLEY
202207,THE DANBY PRACTICE
202207,NYVOCARENHS111 OOH
202207,THE MOUNT VIEW PRACTICE
202207,BROOM LEYS SURGERY
202207,DR S SHAFI
202207,WHICKHAM COTTAGE MEDICAL CENTRE
202207,DAYBROOK MEDICAL PRACTICE
202207,HOLMCROFT
202207,TALKE PITS CLINIC
202207,NHS BWD SUBSTANCE MISUSE SERVICE
202207,ARCH HEALTHCARE
202207,TAUNTON ROAD MEDICAL CENTRE
202207,QUANTOCK VALE SURGERY
202207,WILLINGHAM-BY-STOW SURGERY
202207,DEAL DERMATOLOGY CLINIC
202207,MODALITY LEWISHAM (ML)
202207,LAMBETH HEALTHCARE PRACTICE
202207,THE MITCHAM MEDICAL CENTRE.
202207,BRACONDALE MEDICAL CENTRE
202207,BEECH HILL MEDICAL PRACTICE
202207,PREMIER HEALTH TEAM
202207,DRS HANIF &  BANNURU
202207,QUEENS ROAD MEDICAL CENTRE
202207,THE ROSEWOOD MEDICAL CENTRE
202207,THE PROJECT SURGERY
202207,FEATHERSTONE ROAD HEALTH CENTRE
202207,THE NORTH LONDON HEALTH CENTRE
202207,MILLENNIUM MEDICAL CENTRE
202207,MIRIAM PRIMARY CARE GROUP
202207,ALBION SURGERY
202207,KIRKDALE MEDICAL CENTRE
202207,AVENUE SURGERY
202207,SILTON SURGERY
202207,BANES BLADDER AND BOWEL TEAM
202207,CLOSE FARM SURGERY
202207,CROPREDY SURGERY
202207,ST.PETERS SURGERY
202207,NEW ROAD SURGERY
202207,FARRIER HOUSE SURGERY
202207,MALTINGS SURGERY
202207,THEOBALD MEDICAL CENTRE
202207,SCARBOROUGH MEDICAL GROUP
202207,COUNTESTHORPE HEALTH CENTRE
202207,LYME VALLEY MEDICAL CENTRE
202207,VILLAGE SURGERY
202207,WE ARE WITH YOU - DARLINGTON
202207,FOREST HALL MEDICAL GROUP
202207,ESHT - URGENT TREATMENT CENTRE
202207,BUDSHEAD MEDICAL PRACTICE
202207,THE OLD DISPENSARY
202207,THE LIGHTHOUSE MEDICAL PRACTICE
202207,DEVON DOCTORS - SOMERSET OOH
202207,KINGS CORNER SURGERY
202207,THE VILLAGE MEDICAL CENTRE
202207,NEW HOPE
202207,ROOD END MEDICAL PRACTICE
202207,CHIPPING SURGERY
202207,AMERSHAM VALE TRAINING PRACTICE
202207,SEL SPECIAL ALLOCATION PRACTICE
202207,DR DAVIS'S MEDICAL PRACTICE
202207,WALTHAM FOREST CCG(NMP-COMMUNITY HEALTH)
202207,ELLIOTT HALL MEDICAL CTR.
202207,HALF PENNY STEPS HEALTH CENTRE
202207,CLIFFORD HOUSE MEDICAL CENTRE
202207,PARKFIELDS SURGERY
202207,SALTLEY AND FERNBANK MEDICAL PRACTICE
202207,SUMMERFIELD URGENT CARE CENTRE WIC
202207,STORRSDALE MEDICAL CENTRE
202207,SPEKE HC - DR THAKUR
202207,MERE LANE GROUP PRACTICE
202207,BRADFORD-ON-AVON AND MELKSHAM HEALTH
202207,DR I SALEH'S PRACTICE
202207,BEDFORD STREET SURGERY
202207,HOUGHTON REGIS MEDICAL CENTRE
202207,WALNUT TREE HEALTH CENTRE
202207,3W HEALTH
202207,TRINITY SURGERY
202207,BROOK HOUSE SURGERY
202207,ALBANY HOUSE SURGERY
202207,ST CLARE HOSPICE
202207,THE OVER-WYRE MED.CTR.
202207,WORDEN MEDICAL CENTRE
202207,LEICS.PART.TRUST COMMUNITY PRESCRIBERS
202207,AR-RAZI MEDICAL CENTRE
202207,THE DENSHAM SURGERY
202207,SALTERS MEADOW HEALTH CTR
202207,HOWARD HOUSE SURGERY
202207,GROSVENOR MEDICAL CENTRE
202207,SOUTHEND MEDICAL CENTRE
202207,CGL ASPIRE
202207,COMMUNITY GYNAE SERVICE
202207,KING'S COLLEGE HOSPITAL UTC
202207,CMHS CUMBERLAND
202207,BARTON HOUSE MED PRACTICE
202207,MILE OAK MEDICAL CENTRE
202207,BRENT AREA MEDICAL CENTRE
202207,WEXHAM ROAD SURGERY
202207,EAST LINDSEY MEDICAL GROUP
202207,TASBURGH LODGE SURGERY
202207,CLEMENT ROAD MEDICAL PRACTICE
202207,THE SUMMERHILL SURGERY
202207,LYMPHCARE UK
202207,WOODCHURCH SURGERY
202207,WARDERS MEDICAL CENTRE
202207,THE MEADS MEDICAL PRACTICE
202207,FORGE HEALTH GROUP
202207,THE LINDLEY GROUP PRACT.
202207,THE CORNER SURGERY
202207,THE FALCON ROAD MEDICAL CENTRE
202207,LAMBTON ROAD MEDICAL PRACTICE
202207,EAST CROYDON MEDICAL CENTRE
202207,THE ELIZABETH COURTAULD SURGERY
202207,FULLWELL CROSS MED. CTR.
202207,SPECIAL ALLOCATION SCHEME (NEL)
202207,BRENTFIELD MEDICAL CENTRE
202207,MICKLEOVER MEDICAL CENTRE
202207,PENNINE DRIVE PRACTICE
202207,BARNET FEDERATED GPS LIMITED
202207,KINGSTANDING CIRCLE SURGERY
202207,EASTHAM GROUP PRACTICE
202207,TODDINGTON MEDICAL CENTRE
202207,HARTWOOD HEALTHCARE
202207,WESTONGROVE PARTNERSHIP
202207,MILTON SURGERY
202207,ABBOTTSWOOD MEDICAL CENTRE
202207,SPRING HOUSE HEALTH
202207,DR BELLO'S SURGERY
202207,DERMATOLOGY CLINIC
202207,STAR SCHEME EXTENDED
202207,CHURCHSIDE MEDICAL PRACTICE
202207,NOTTS APPLIANCE MANAGEMENT SERVICE
202207,LAUREL HOUSE SURGERY
202207,CANNOCK VILLAGES PCN EXTENDED ACCESS
202207,ANCORA MEDICAL PRACTICE
202207,THE RIGG-MILNER MEDICAL CENTRE
202207,SHERBURN GROUP PRACTICE
202207,BRIDGE MEDICAL CENTRE
202207,BRANKSOMEWOOD H/CARE CTR
202207,CROWN WOOD MEDICAL CENTRE
202207,SPINE PCN EXTENDED HOURS
202207,PATIENCE LANE SURGERY
202207,THE STREET LANE PRACTICE
202207,PENN MANOR MEDICAL CENTRE
202207,MODALITY DARLASTON PRACTICE
202207,COMPTON PALLIATIVE CARE TEAM
202207,NEW DOVER ROAD SURGERY
202207,NEW ELTHAM AND BLACKFEN MEDICAL CENTRE
202207,THE WESTWOOD SURGERY
202207,KEARSLEY MEDICAL CENTRE
202207,MESNES VIEW SURGERY
202207,ANCOATS URBAN VILLAGE MEDICAL PRACTICE
202207,THE PARK MEDICAL CENTRE
202207,WILMSLOW ROAD SURGERY
202207,BACON ROAD MEDICAL CENTRE
202207,THE RIVERSIDE PRACTICE
202207,WESTBURY ROAD MEDICAL PRACTICE
202207,THE OAKLAND MEDICAL CENTRE
202207,THE ABBOTSBURY PRACTICE
202207,PERIVALE MEDICAL CLINIC
202207,GILLAN HOUSE SURGERY
202207,WATLING STREET SURGERY
202207,BOUSFIELD - ROBERTS
202207,MOREDON MEDICAL CENTRE
202207,COMPASS HEALTH
202207,EAST COWES MEDICAL CENTRE
202207,THE LIMES SURGERY
202207,THE RIDINGS MEDICAL GROUP
202207,CHCP - URGENT CARE OOH
202207,LAYTON MEDICAL CENTRE
202207,STENHOUSE MEDICAL CENTRE
202207,THE MACMILLAN SURGERY
202207,HUMBERVIEW SURGERY
202207,CARE PLUS GROUP
202207,BEACON MEDICAL
202207,WIGAN ASSESSMENT TEAM
202207,CASTLE GARDENS SURGERY
202207,TORBAY PCT OUT OF HOURS
202207,MEADOWS SURGERY
202207,CARISBROOKE SURGERY
202207,THE WELLINGTON PRACTICE
202207,SPA SURGERY
202207,ST GEMMA'S HOSPICE
202207,LOCKSTOWN PRACTICE
202207,THE BEACON
202207,SUN LANE
202207,THE GLEBE FAMILY PRACTICE
202207,ALBANY HOUSE MEDICAL CENTRE
202207,PADDOCK AND LONGWOOD FAMILY PRACTICE
202207,THE ALMONDBURY SURGERY
202207,CRESCENT SURGERY
202207,HEATON MERSEY MED.PRACT.
202207,MANOR FARM MEDICAL CENTRE
202207,HIGH ROAD SURGERY
202207,URGENT CARE CENTRE (NELFT)
202207,MICKLEOVER SURGERY
202207,KINGS CROSS SURGERY
202207,SMALL HEATH MEDICAL PRACTICE
202207,BOX SURGERY
202207,DR FIRTH AND PARTNERS
202207,WHITEWATER HEALTH
202207,EPUT COMMUNITY CARDIOLOGY
202207,NEWBOLD VERDON MED.PRACT.
202207,GROBY SURGERY
202207,UPPER EDEN MEDICAL PRACTICE
202207,SOUTH GRANGE MEDICAL GROUP PRACTICE
202207,SHERWOOD MEDICAL PARTNERSHIP
202207,CLACTON COMMUNITY PRACTICES
202207,HIGHLANDS SURGERY
202207,MILLBROOK MEDICAL CENTRE
202207,THE KILLINGHOLME SURGERY
202207,COMMUNITY NURSING (H&R)
202207,TISSUE VIABILITY
202207,SEFTON GYNAE
202207,CARE HOME LIAISON TEAM
202207,COMMUNITY PAEDIATRICIAN
202207,MONTPELIER SURGERY
202207,DR LONGFIELD AND PARTNERS
202207,CHAPELTHORPE
202207,HOLLYNS HEALTH & WELLBEING - CLAYTON
202207,FARROW MEDICAL CENTRE
202207,CENTRAL CLINIC
202207,REGIS MEDICAL CENTRE
202207,TOWN MEDICAL CENTRE
202207,WINDSOR MEDICAL CENTRE
202207,KNOLL MEDICAL PRACTICE
202207,QUEENS ROAD SURGERY
202207,ST HELENS ROAD PRACTICE
202207,CHEADLE MEDICAL PRACTICE
202207,INDIGO GENDER SERVICE
202207,EASTLANDS MEDICAL CENTRE
202207,TREGENNA GROUP PRACTICE
202207,ELSDALE STREET SURGERY
202207,DR S PHILLIPS AND DR M PATEL PRACTICE
202207,THE AZAD PRACTICE
202207,JERSEY PRACTICE
202207,FRIERN BARNET MEDICAL CENTRE
202207,COLLEGE GREEN MEDICAL PRACTICE
202207,ALLPORT MEDICAL CENTRE
202207,HILLTOPS MEDICAL CENTRE
202207,THE ALLAN PRACTICE
202207,RIVERPORT MEDICAL PRACTICE
202207,PRIORY FIELDS SURGERY
202207,PRIORY GATE PRACTICE
202207,GOSPORT MEDICAL CENTRE
202207,HARVEY GROUP PRACTICE
202207,THE BRIDGE GROUP PRACTICE
202207,DR INGRAM & PTRS
202207,BENTHAM ROAD HEALTH CENTRE
202207,BLACKPOOL LOCALITY CHS
202207,WATERLOO HOUSE SURGERY
202207,NORTH SHORE SURGERY
202207,MARKFIELD MEDICAL CENTRE
202207,KINGFISHER FAMILY PRACTICE
202207,BARNBY GATE SURGERY
202207,HILL VIEW SURGERY
202207,SWAN SURGERY
202207,DR KHAN & PARTNERS
202207,DR SOORIAKUMARAN
202207,WEST LANCS COMMUNITY NURSING
202207,STIRLING MEDICAL CENTRE (MATHEWS)
202207,THE BIRCHES MEDICAL PRACTICE
202207,DR RAHIL'S SURGERY
202207,CRI CAMDEN COMMUNITY DRUG TREATMENT SERV
202207,ADULT ADHD KNOWSLEY
202207,ACUTE MEDICAL UNIT (RBH)
202207,BRIDGESIDE SURGERY
202207,LANGPORT SURGERY
202207,HAREHILLS CORNER SURGERY
202207,MEDWAY MEDICAL CENTRE
202207,CHAPELGREEN PRACTICE
202207,LEW GP EXTENDED ACCESS SERVICE
202207,SHOTFIELD MEDICAL PRACTICE
202207,OLDHAM 7 DAY ACCESS HUB 1 OOH
202207,CHELMER MEDICAL PARTNERSHIP
202207,SOUTHGATES SURGICAL & MEDICAL CENTRE
202207,COMMUNITY HEALTH NEWHAM
202207,FIRST CHOICE MEDICAL CARE
202207,QUEENS PARK MEDICAL PRACTICE
202207,MOLLISON WAY SURGERY
202207,HEARTWOOD MEDICAL PRACTICE
202207,ALUM ROCK MEDICAL CENTRE
202207,HOYLAKE & MEOLS MEDICAL CTR
202207,DRS ADEY AND DANCY
202207,SWANLOW MEDICAL CENTRE
202207,TEMPLE HOUSE PRACTICE
202207,STOCKBRIDGE SURGERY
202207,FILEY SURGERY
202207,ABOUT HEALTH LTD
202207,ELHT NMPS
202207,ST CATHERINES PALLIATIVE CARE TEAM
202207,HIGHFIELDS SURGERY (R WADHWA)
202207,WESTCOTES GP SURGERY (ONE)
202207,DR SJC CLAY'S PRACTICE
202207,NDUC SOUTH TEES OOH
202207,APSLEY SURGERY
202207,ESCRICK SURGERY
202207,KADIM PRIMECARE MEDICAL CENTRE
202207,CROSBY VILLAGE SURGERY
202207,PHOENIX HEALTH SOLUTIONS LTD
202207,CONSULTANT DERMATOLOGY CLINIC
202207,RUNCORN GP EXTRA
202207,BLACKDOWN PRACTICE
202207,MINOR INJURY UNIT-EXMOUTH
202207,WISH PARK SURGERY
202207,BOGNOR MEDICAL CENTRE
202207,ROTHERFIELD SURGERY
202207,LANGTHWAITE SURGERY
202207,KIRKSTALL LANE MEDICAL CENTRE
202207,THE LISTER SURGERY
202207,NEWNHAM SURGERY
202207,SNODLAND MEDICAL PRACTICE
202207,TONBRIDGE MEDICAL GROUP
202207,THE BURNS PRACTICE
202207,MELTHAM GROUP PRACTICE
202207,CHAPEL GROUP MEDICAL CENTRE
202207,THE WILLOWS MEDICAL PRACTICE
202207,LONGSHOOT MEDICAL PRACTICE
202207,STUART CRESCENT MEDICAL PRACTICE
202207,ST PHILIPS MEDICAL CENTRE
202207,WE ARE WITH YOU LIVERPOOL NORTH
202207,LEIGHTON ROAD SURGERY
202207,LAKESIDE HEALTHCARE ST NEOTS
202207,SOUTHAM SURGERY
202207,NEWPORT HEALTH CENTRE
202207,THE SHIRLEY HEALTH PARTNERSHIP
202207,KINGSTON MEDICAL GROUP
202207,THE PRACTICE BEAUMONT LEYS
202207,RAILWAY MEDICAL GROUP
202207,STAFFORDSHIRE DOCTORS URGENT CARE OOH
202207,UNITY HEALTHCARE
202207,HEBDEN BRIDGE GROUP PRACTICE
202207,PIKE MEDICAL PRACTICE
202207,THE BOWERY MEDICAL CENTRE
202207,BCHC MEDICINES MANAGEMENT
202207,MOUNT AVENUE SURGERY
202207,NORTH EAST ESSEX DIABETES SERVICE
202207,SCT COASTAL WEST SUSSEX
202207,W ESSEX COMMUNITY PAEDIATRIC SERVICES
202207,IPU 11-17 SOUTH WARKS-STRAT
202207,PENNY'S HILL PRACTICE
202207,BROADWATER MEDICAL CENTRE
202207,OLD HILL MEDICAL CENTRE
202207,HIGH STREET MEDICAL CENTRE
202207,BRIERLEY MEDICAL CENTRE
202207,SIDINGS HEALTHCARE CENTRE
202207,LYNDHURST ROAD MEDICAL CENTRE
202207,DOWNHAM FAMILY MEDICAL PRACTICE
202207,DERMATOLOGY CLINIC CECS
202207,ST EDWARDS MEDICAL CENTRE
202207,NEWHAM PCN
202207,BILLET LANE MEDICAL PRACTICE
202207,SUDBURY & ALPERTON MEDICAL CENTRE
202207,ACREFIELD SURGERY
202207,WINCHMORE HILL PRACTICE
202207,WYCHALL LANE SURGERY
202207,SOMERVILLE MED CTR
202207,TROWBRIDGE HEALTH CENTRE
202207,DR PS BATH'S PRACTICE
202207,THE ANCHOR CENTRE
202207,ST.MARY'S SURGERY
202207,RED AND GREEN PRACTICE
202207,ADDISON HOUSE - HAQUE PRACTICE
202207,HEATH LANE SURGERY
202207,ST.ANTHONY'S HEALTH CENTRE
202207,ZETLAND MEDICAL PRACTICE
202207,BRIDGE END SURGERY
202207,WOLSTANTON MEDICAL CENTRE
202207,DR KS UPTON'S PRACTICE
202207,COMMUNITY DERMATOLOGY SERVICE
202207,NHS ROTHERHAM CONTINENCE DEPT
202207,THE CROSSROADS SURGERY
202207,PRIMARY CARE ACCESS SERVICE
202207,BRANNAM MEDICAL CENTRE
202207,MARSH MEDICAL PRACTICE
202207,AIREBOROUGH FAMILY PRACTICE
202207,BRADFORD EXTENDED ACCESS
202207,EAST PARK MEDICAL PRACTICE
202207,ST ANDREWS MEDICAL CENTRE
202207,THE NEW SURGERY
202207,IVY COURT SURGERY
202207,BHF LUNDWOOD SURGERY
202207,PLUMSTEAD H/C PMS
202207,PORTLAND MEDICAL CENTRE
202207,TOOTING SOUTH MEDICAL CENTRE
202207,COMMUNITAS CLINICS INTERMEDIATE ENT
202207,FARNWORTH FAMILY PRACTICE
202207,MOORSIDE MEDICAL PRACTICE
202207,SHAHBAZI SS
202207,NEW ISLINGTON MEDICAL CENTRE
202207,NORTHENDEN GROUP PRACTICE
202207,ST JOHN'S FAMILY PRACTICE
202207,THE SALUJA CLINIC
202207,KEATS SURGERY
202207,STROUD GREEN MEDICAL CENTRE
202207,GREET MEDICAL PRACTICE
202207,ROPE GREEN MEDICAL CENTRE
202207,ADULT ADHD CHESHIRE PRIORY SERVICE
202207,ST.JAMES' HEALTH CENTRE
202207,RUTHERFORD MEDICAL CENTRE
202207,HUNGERFORD SURGERY
202207,BOURN SURGERY
202207,ST. GEORGE'S MEDICAL CENTRE
202207,LEATSIDE HEALTH CENTRE
202207,MHH GP ACCESS HUBS OOH
202207,NMP SOUTHERN HEALTH (WEST HANTS)
202207,SPA MEDICAL PRACTICE
202207,THE FRIARY SURGERY
202207,GLENROYD MEDICAL CENTRE
202207,LLR DIGITAL CONSULTATION SERVICE
202207,BOWBURN MEDICAL CENTRE
202207,THE ALICE MEDICAL CENTRE
202207,PENKRIDGE MEDICAL PRACTICE
202207,HEATHVIEW MEDICAL PRACTICE
202207,BRINSWORTH MEDICAL CENTRE
202207,ALBION MEDICAL PRACTICE
202207,LAINDON MEDICAL GROUP
202207,ORSETT SURGERY
202207,BOOTLE VILLAGE SURGERY
202207,PENNINE CARE
202207,NY HORIZONS SCARB
202207,WDP NORTHWICH
202207,PES AT BLIINX EYECARE STUDIOS
202207,NEWMEDICA COMMUNITY OPHTHALMOLOGY
202207,ROYAL MANOR HEALTH CARE
202207,CLIFF HOUSE MEDICAL PRACTICE
202207,WETHERBY SURGERY
202207,DR N SADDIQ'S PRACTICE
202207,ASPEN MEDICAL PRACTICE
202207,GROSVENOR & ST JAMES MEDICAL CENTRE
202207,SELLINDGE SURGERY
202207,UNIVERSITY HEALTH SERVICE HEALTH CENTRE
202207,HAROLD STREET MEDICAL CENTRE
202207,BLACKHEATH STANDARD PMS
202207,MAYBURY SURGERY
202207,SAS MID AND SOUTH ESSEX STP
202207,CHET VALLEY MEDICAL PRACTICE
202207,LAWSON ROAD SURGERY
202207,ROSEDALE SURGERY
202207,EAST COAST COMMUNITY HEALTHCARE
202207,DR T KRISHNAMURTHY
202207,DR M FATEH'S PRACTICE
202207,LCW HAM+FUL CCG OOH
202207,OSMASTON SURGERY
202207,EDEN SURGERY
202207,TORRINGTON PARK GROUP PRACTICE
202207,ACOCKS GREEN MEDICAL CENTRE
202207,HALCYON MEDICAL
202207,BOUGHTON MEDICAL GROUP
202207,SOUTHMEAD & HENBURY FAMILY PRACTICE
202207,STOKENCHURCH MEDICAL CTRE
202207,SWGP LTD
202207,CLIFTON HOUSE MEDICAL CENTRE
202207,LCFT NON-MEDICAL PRESCRIBERS
202207,RAVENSWORTH SURGERY
202207,IMEARY STREET PRACTICE
202207,SPRINGWOOD SURGERY
202207,ROCKLIFFE COURT SURGERY
202207,PRESCOTT SURGERY
202207,CHURCH STRETTON MEDICAL CENTRE
202207,SOUTHEND ROAD SURGERY
202207,ASTON HEALTHCARE LIMITED
202207,THE SPINNEY MEDICAL CTR.
202207,PENKETH HEALTH CENTRE
202207,INSPIRING RECOVERY - CASTLEFORD
202207,SWANWOOD PARTNERSHIP
202207,PORTSDOWN GROUP PRACTICE
202207,PARKFIELD SURGERY
202207,TAMESIDE & GLOSSOP IC NHS FT
202207,PHOENIX WALK IN CENTRE
202207,SPECIALIST PALLIATIVE CARE SERVICES
202207,PATHFIELDS MEDICAL GROUP
202207,THE PETWORTH SURGERY
202207,"MILLBROOK SURGERY, CASTLE CARY"
202207,SANDWELL CYP RESPIRATORY HUB
202207,RENDCOMB SURGERY
202207,GLOUCESTER HEALTH ACCESS CENTRE
202207,WALKLEY HOUSE & STANNINGTON M.C
202207,HANDSWORTH MEDICAL PRACTICE
202207,SLOAN HUB
202207,SOUTH WEST HUB 1
202207,CROYDON HEALTH SERVICES - COMMUNITY SERV
202207,LITTLEBOROUGH GROUP PRACTICE
202207,ACLE MEDICAL PARTNERSHIP
202207,TAVERHAM SURGERY
202207,ALDBOROUGH SURGERY
202207,WALLASEY MEDICAL CENTRE
202207,GLADSTONE HOUSE SURGERY
202207,FAMILY FRIENDLY SURGERY
202207,NORTHLANDS SURGERY
202207,KINGFISHER SURGERY
202207,MONTPELIER HEALTH CENTRE
202207,HMP ASHFIELD
202207,THE CROSS KEYS PRACTICE
202207,THE MANDEVILLE PRACTICE
202207,KENSINGTON ROAD SURGERY
202207,RUGBY ROAD SURGERY
202207,CHARLTON HILL SURGERY
202207,ASHWELL SURGERY
202207,HAXBY GROUP HULL
202207,HOCKLEY FARM MED PRACT (A NANA)
202207,THE MASHARANI PRACTICE
202207,MANSION HOUSE SURGERY
202207,GOSFORTH MEMORIAL MED.CTR
202207,CONTINENCE NURSING SERVICE
202207,HOLLIES PRACTICE
202207,HAWTHORN DRIVE SURGERY
202207,LONDON ROAD SURGERY
