YEAR_MONTH,PRACTICE_NAME
202208,HAMPTON HILL MEDICAL CENTRE
202208,7 DAY ACCESS MIDDLETON HC
202208,LOCKSIDE MEDICAL CENTRE
202208,DAM HEAD MEDICAL CENTRE
202208,HOLT MEDICAL PRACTICE
202208,THE NEAMAN PRACTICE
202208,ALDERSBROOK MEDICAL CENTRE
202208,ZAIN MEDICAL CENTRE
202208,HEADSTONE ROAD SURGERY
202208,WILSON STREET SURGERY
202208,WATLING MEDICAL CENTRE
202208,SARUM HEALTH GROUP
202208,PHOENIX SURGERY
202208,AMWELL SURGERY
202208,BRIDGEWATER SURGERIES
202208,TOPCLIFFE SURGERY
202208,SACRISTON MEDICAL CENTRE
202208,ASHLEY SURGERY
202208,CORNERWAYS MEDICAL CENTRE
202208,DR NASAH & PARTNERS
202208,ACUTE MENTAL HEALTH
202208,ST LEONARDS PRACTICE
202208,ROSEMEAD SURGERY
202208,NHS LINCOLNSHIRE CCG LIVI SYSTMONE HUB
202208,LINCOLN GREEN MEDICAL CENTRE
202208,BRADFORD STUDENT HEALTH SERVICE
202208,STAUNTON & CORSE SURGERY
202208,THE MEDIC CARE SURGERY
202208,NORWOOD MEDICAL CENTRE
202208,BEAUCHIEF MEDICAL PRACTICE
202208,THE CRESCENT MEDICAL CTR.
202208,WOODLANDS SURGERY
202208,THE QRP SURGERY
202208,OLIVE FAMILY PRACTICE
202208,INDIGO GENDER SERVICE
202208,THE NEVILLE FAMILY CENTRE
202208,CAPELFIELD SURGERY
202208,ESHER GREEN SURGERY
202208,DR VM PATEL
202208,KINCORA DOCTORS SURGERY
202208,THE MWH PRACTICE
202208,DERBY URGENT TREATMENT CENTRE
202208,NECHELLS PRACTICE
202208,BADGER OUT OF HOURS SERVICE
202208,ST CHADS SURGERY
202208,GOLDINGTON ROAD SURGERY
202208,STAFFORD MEDICAL GROUP
202208,FINCHAMPSTEAD PRACTICE
202208,THE OVER-WYRE MED.CTR.
202208,WEST LANCS GP SERVICES OOH
202208,ELHT NMPS
202208,THE DENSHAM SURGERY
202208,SHIFNAL & PRIORSLEE MEDICAL PRACTICE
202208,MYTTON OAK MEDICAL PRACT.
202208,RIVERSIDE MED.PRACTICE
202208,HEDNESFORD MEDICAL PRACTICE
202208,KIVETON PARK MEDICAL PRACTICE
202208,DR KRISHNAN & PTNR - KENT ELMS HC
202208,DERMATOLOGY SERVICES E&N
202208,EVMC MINOR INJURIES UNIT
202208,PARTNERSHIP EAST
202208,REDLANDS PRIMARY CARE
202208,FERRY ROAD HEALTH CENTRE
202208,VESPER ROAD
202208,DR N DUMPHY & PARTNERS
202208,DONCASTER SAME DAY HEALTH CENTRE
202208,RDASH CARDIAC NURSE SPECIALIST SERVICES
202208,CHAPEL GROUP MEDICAL CENTRE
202208,NWS INTEGRATED CARE SERVICES (NICS)
202208,THE ELIZABETH COURTAULD SURGERY
202208,GRIMSTON MEDICAL CENTRE
202208,JUBILEE STREET PRACTICE
202208,STERNDALE SURGERY
202208,SHIRLAND MEDICAL
202208,NORTHBROOK HEALTH CENTRE
202208,KINGS LANE MEDICAL PRACTICE
202208,WINSCOMBE SURGERY
202208,UNIVERSITY MEDICAL GROUP
202208,URGENT T/MENT CENTRE - FIENNES WIC & OOH
202208,PETROC GROUP PRACTICE
202208,ST KEVERNE HEALTH CENTRE
202208,BUDBROOKE MEDICAL CENTRE
202208,KINGS LANGLEY SURGERY
202208,DOLPHIN HOUSE SURGERY
202208,THURMASTON HEALTH CENTRE
202208,WALKER MEDICAL GROUP
202208,THE MANOR HOUSE SURGERY
202208,CLAREMONT BANK SURGERY
202208,LAUREL HOUSE SURGERY
202208,CHADSMOOR MEDICAL PRACTICE
202208,THE AVENUE SURGERY
202208,WALMERSLEY ROAD MEDICAL PRACTICE
202208,DR MAASSARANI & PARTNERS
202208,SAME DAY EMERGENCY CARE
202208,LEWES URGENT TREATMENT CENTRE
202208,SHREEJI MEDICAL CENTRE
202208,THE HARROWBY LANE SURGERY
202208,ARTHINGTON MEDICAL CENTRE
202208,CHAPELTOWN FAMILY SURGERY
202208,LITTLE HORTON LANE MEDICAL CENTRE - RAJA
202208,BAGARY'S MEDICAL PRACTICE
202208,BATH STREET MEDICAL CENTRE
202208,WICKHAM PARK SURGERY
202208,GILLMANS ROAD SURGERY
202208,MODALITY LEWISHAM (ML)
202208,LONDON ROAD MEDICAL PRACTICE
202208,SELSDON PARK MEDICAL PRACTICE
202208,THE ARCH MEDICAL PRACTICE
202208,ANCOATS URBAN VILLAGE MEDICAL PRACTICE
202208,THE CHILDRENS TRUST
202208,STALHAM STAITHE SURGERY
202208,NEWHAM GP CO-OP OOH
202208,HILLCREST SURGERY
202208,STORTHFIELD HOUSE
202208,SOUTHGATE
202208,FEATHERSTONE MEDICAL CENTRE
202208,YARDLEY WOOD HEALTH CENTRE
202208,RAYDOCS NEWTOWN
202208,TURNING POINT CHIPPENHAM
202208,THE RYCOTE PRACTICE
202208,CHINEHAM MEDICAL PRACTICE
202208,CHARLTON HILL SURGERY
202208,PARKWOOD SURGERY
202208,BENTHAM ROAD HEALTH CENTRE
202208,REEDYFORD HLTH CARE GROUP
202208,HALL GREEN SURGERY
202208,FULWOOD HALL HOSPITAL
202208,BILBOROUGH MEDICAL CENTRE
202208,BRAMCOTE SURGERY
202208,CONSTABLE COUNTRY RURAL MEDICAL PRACTICE
202208,GARDEN CITY MEDICAL CENTRE
202208,15 SEFTON ROAD
202208,HAMMERSMITH AND FULHAM DAWS
202208,ACE LTD OOH
202208,ONE ASHFORD - ELECTIVE CARE NHS SERVICES
202208,CYPS - ACORN HOUSE
202208,GAINSBOROUGH UTC
202208,CORFE CASTLE SURGERY
202208,WOODHOUSE MEDICAL PRACTICE
202208,NOVA SCOTIA MEDICAL CNTR
202208,BRAMHAM MEDICAL CENTRE
202208,THE AVICENNA MEDICAL PRACTICE
202208,WEST PARK SURGERY
202208,PUMP LANE SURGERY
202208,PSICON
202208,PETERSGATE MEDICAL CENTRE
202208,SHOTFIELD MEDICAL PRACTICE
202208,OLDHAM 7 DAY ACCESS HUB 1 OOH
202208,GLENLYN MEDICAL CENTRE
202208,NEWHALL SURGERY
202208,OAK LODGE MEDICAL CENTRE
202208,DOWSETT ROAD SURGERY
202208,THE DOVE MEDICAL PRACTICE
202208,UPTON GROUP PRACTICE
202208,NEATH HILL HEALTH CENTRE
202208,FALLODON WAY MEDICAL CENTRE
202208,CARNON DOWNS SURGERY
202208,LOSTWITHIEL SURGERY
202208,SHEPHERDS SPRING MEDICAL CENTRE
202208,ABRIDGE SURGERY
202208,LITTLE HARWOOD HEALTH CENTRE
202208,THE ROTHBURY PRACTICE
202208,RIVERSIDE HEALTH CENTRE
202208,MILL VIEW SURGERY
202208,RAWNSLEY SURGERY
202208,ODDFELLOWS HALL & ST CLEMENTS
202208,HORTON PARK CENTRE - CITY CMHT
202208,CAEN MEDICAL CENTRE
202208,BLACKDOWN PRACTICE
202208,DEVON SQUARE SURGERY
202208,HOLLY TREE SURGERY
202208,PARK HOUSE SURGERY
202208,CRONDALL NEW SURGERY
202208,BEESTON VILLAGE SURGERY
202208,DR ARORA RK
202208,NORTHWAY MEDICAL CENTRE
202208,ASHFIELD ROAD SURGERY
202208,LEA ROAD MEDICAL PRACTICE
202208,SANDWELL (SWBCCG) MALLING HEALTH OOH
202208,WALNUT TREE PRACTICE
202208,BORSTAL VILLAGE SURGERY
202208,OAKFIELD SURGERY
202208,STOVELL HOUSE SURGERY
202208,SPRING VIEW MEDICAL CENTRE
202208,THE ALASTAIR ROSS MEDICAL PRACTICE
202208,CHADSFIELD MEDICAL PRACTICE
202208,GYW SPECIALIST PALLIATIVE CARE SERVICE
202208,NURSING HOME SERVICES
202208,KILBURN PARK MEDICAL CENTRE
202208,AMWELL GROUP PRACTICE
202208,THE BLOOMSBURY SURGERY
202208,JS MEDICAL PRACTICE
202208,BLOOMSBURY SURGERY
202208,STUDENT HEALTH SERVICE
202208,CRADLEY SURGERY
202208,SPRING HOUSE HEALTH
202208,LEYBURN MEDICAL PRACTICE
202208,REETH MEDICAL CENTRE
202208,LAYTON MEDICAL CENTRE
202208,ROSEGROVE SURGERY
202208,ASHURST PRIMARY CARE
202208,CENTRAL DURHAM GP ENH'D ACCESS SERVICE
202208,PEACOCK HEALTHCARE
202208,GLEMSFORD SURGERY
202208,PARKVIEW MEDICAL CENTRE
202208,INSPIRE CGL
202208,IC24 LTD(THURROCK)OOH
202208,DR KHAN & PARTNERS
202208,THE LYNTON PRACTICE
202208,HERNE BAY URGENT TREATMENT CENTRE
202208,WHITBY UTC
202208,RDASH NTH LINCS COMMUNITY MH SERVICE
202208,ADULT MH COMMUNITY - LYMEBROOK
202208,NEWMEDICA GLOUCESTERSHIRE
202208,CMAGIC
202208,ORCHID HOUSE SURGERY
202208,CUCKFIELD MEDICAL CENTRE
202208,FRAMPTON SURGERY
202208,I HEART BARNSLEY
202208,KINGSTON HEALTH CENTRE
202208,GP SERVICES - GP HUBS
202208,WESTBOURNE GROVE MEDICAL CENTRE
202208,THE WESTBOURNE GREEN SURGERY
202208,STAUNTON GROUP PRACTICE
202208,SELLY OAK HEALTH CENTRE
202208,HESWALL & PENSBY GROUP PRACTICE
202208,ST WERBURGH'S MEDICAL PRACTICE HOMELESS
202208,RIDGEWAY VIEW FAMILY PRACTICE
202208,ST.JAMES SURGERY
202208,TEMPLE HOUSE PRACTICE
202208,PURBECK HEALTH CENTRE
202208,BARTLEMAS SURGERY
202208,PARSON DROVE SURGERY
202208,MARAZION SURGERY
202208,SWGP LTD
202208,GRATTON SURGERY
202208,ROWNER HEALTH CENTRE
202208,STOURPORT MEDICAL CENTRE
202208,PALMERSTON ROAD SURGERY
202208,THE EDEN SURGERIES
202208,EVEREST HOUSE SURGERY
202208,WOODHALL FARM MEDICAL CTR
202208,DACORUM EXTENDED ACCESS
202208,STAITHES SURGERY
202208,DR S SHAFI
202208,MARTONSIDE MEDICAL CENTRE
202208,ALMA MEDICAL CENTRE
202208,THE HORDEN GROUP PRACTICE
202208,SAXON CROSS SURGERY
202208,NORTON CANES SURGERY
202208,KENNETH MACRAE MED CENTRE
202208,ALTRINCHAM MEDICAL PRACTICE
202208,WEST TOWN SURGERY
202208,THE ISLAND SURGERY
202208,DR JO ARAYOMI'S PRACTICE
202208,GENERAL SURGERY-MERTON CCG
202208,DEANESLEY RADIOGRAPHER
202208,C.A.T.S
202208,HONITON SURGERY
202208,BELMONT SURGERY
202208,BRIDGESIDE SURGERY
202208,MARISCO MEDICAL PRACTICE
202208,KING'S MEDICAL PRACTICE
202208,DR S M CHEN & PARTNER
202208,HORTON PARK MEDICAL PRACTICE
202208,I G MEDICAL
202208,NEW STREET SURGERY
202208,CLEEVELANDS MEDICAL CENTRE
202208,COTSWOLD MEDICAL PRACTICE
202208,STERNHALL LANE SURGERY
202208,THE DULWICH MEDICAL CENTRE
202208,SHAKESPEARE SURGERY
202208,DR KHAN'S PRACTICE
202208,THORKHILL SURGERY
202208,SOLE BAY H/C
202208,INTEGRATED CARE 24 LTD (GYW OOH)
202208,THE ALLUM MEDICAL CENTRE
202208,PRESTON ROAD SURGERY
202208,CAVERSHAM GROUP PRACTICE
202208,MORECAMBE SURGERY
202208,DANEBRIDGE MEDICAL CENTRE
202208,MILLCROFT MEDICAL CENTRE
202208,MERCHISTON SURGERY
202208,CHARLOTTE KEEL MEDICAL PRACTICE
202208,GP CARE DVT SERVICE
202208,AVONSIDE HEALTH CENTRE
202208,STONEHAM LANE SURGERY
202208,THE ELMS PRACTICE
202208,"LODGE,HIGHFIELD & REDBOURN"
202208,MALTINGS SURGERY
202208,BANCROFT MEDICAL CENTRE
202208,EPUT COMMUNITY CARDIOLOGY
202208,E/N HERTS AIVHS
202208,LIMEFIELD SURGERY
202208,NEASHAM ROAD SURGERY
202208,ST GEORGE'S MEDICAL PRACTICE
202208,HP NMP'S NW CCG
202208,WINSTREE MEDICAL PRACTICE
202208,WEST TIMPERLEY MEDICAL CENTRE
202208,BRIDGE STREET SURGERY
202208,BEACON MEDICAL
202208,THE KIRTON LINDSEY AND SCOTTER SURGERY
202208,B'WATER CH CN WARRINGTON
202208,ROTHERHAM HOSPICE
202208,HMP HEWELL
202208,LCH POLICE CUSTODY SUITES SERVICES
202208,NT&H COMM MATRONS
202208,PARK EDGE PRACTICE
202208,DR KW MCGECHAEN & PARTNER
202208,LYDNEY PRACTICE
202208,WESTON HOUSE PRACTICE
202208,SIXWAYS CLINIC
202208,TOWCESTER MEDICAL CENTRE
202208,BRIDGE ROAD SURGERY
202208,ILFORD MEDICAL CENTRE
202208,SIMPSON HOUSE MEDICAL CENTRE
202208,PARK ROYAL MEDICAL PRACTICE
202208,LEASOWE MEDICAL PRACTICE
202208,OAK VALE MEDICAL CENTRE
202208,CATHETER PRESCRIPTION SERVICE
202208,REVEL SURGERY
202208,EAST PARK MEDICAL CENTRE (RP PANDYA)
202208,JAMES STREET GROUP PRACT
202208,EASTWOOD PRIMARY CARE CENTRE
202208,SHAWBIRCH MEDICAL CENTRE
202208,BALLARDS WALK SURGERY
202208,DMC COMMUNITY DERMATOLOGY SFSS
202208,ST HELENS RECOVERY TEAM
202208,ASHFORD GROUP
202208,GREENWICH COMMUNITY HEALTH SERVICES
202208,CRICKETFIELD SURGERY
202208,ROYAL CRESCENT SURGERY
202208,LITTLEDOWN SURGERY
202208,WALTHAM ROAD MEDICAL CENTRE
202208,MARDEN MEDICAL CENTRE
202208,BHF HIGHGATE SURGERY
202208,NORFOLK PARK HEALTH CENTRE
202208,(FRACTURE CLINIC) NORTH OOH
202208,RAVENSBURY PARK MEDICAL CENTRE
202208,THE HALING PARK PARTNERSHIP
202208,WILMSLOW ROAD SURGERY
202208,HYTHE MEDICAL CENTRE SURGERY
202208,GP HUBS - GP HEALTH PARTNERS LTD
202208,MOUNT CHAMBERS MEDICAL PRACTICE
202208,ROUNDWELL MEDICAL CENTRE
202208,DR AA ANSARI'S PRACTICE
202208,THE WARREN PRACTICE
202208,HOUNSLOW FAMILY PRACTICE
202208,PRESTON HILL SURGERY
202208,BROOK GREEN MEDICAL CENTRE
202208,WINGERWORTH MEDICAL CENTRE
202208,PAK HEALTH CENTRE
202208,LARKSFIELD SURGERY MEDICAL PARTNERSHIP
202208,EDLESBOROUGH SURGERY
202208,WADEBRIDGE & CAMEL ESTUARY PRACTICE
202208,WESTSIDE MEDICAL CENTRE
202208,DR MITCHELL
202208,ISSA MEDICAL CENTRE - PATEL
202208,LONG CLAWSON MEDICAL PRACTICE
202208,THE CHARNWOOD PRACTICE
202208,THE BILLESDON SURGERY
202208,THE BANKS SURGERY
202208,FELLVIEW HEALTHCARE
202208,BIRTLEY MEDICAL GROUP
202208,HEATON ROAD SURGERY
202208,LINTHORPE SURGERY
202208,THE DOVECOT SURGERY
202208,ABBEY MEDICAL GROUP
202208,WASHWAY ROAD MEDICAL CENTRE
202208,ASHBY TURN PRIMARY CARE PARTNERS
202208,HUNTLEY MOUNT MEDICAL CENTRE
202208,SPRING TERRACE HEALTH CENTRE
202208,COMMUNITY GYNAE SERVICE
202208,BMI BEAUMONT HOSPITAL
202208,MARLOWES CENTRE
202208,DERMATOLOGY CLINIC (REMOTE)
202208,LEATSIDE SURGERY
202208,SOUTHOVER MEDICAL PRACTICE
202208,WYCHBURY MEDICAL GROUP
202208,DR SINGH M
202208,EAST PARK MEDICAL PRACTICE
202208,THE OM MEDICAL CENTRE
202208,ORCHARD END
202208,DARTFORD EAST HEALTH CENTRE
202208,TOWN MEDICAL CENTRE
202208,MOULTON SURGERY
202208,INGLETON AVENUE SURGERY
202208,FAIRVIEW MEDICAL CENTRE
202208,BOWLAND MEDICAL PRACTICE
202208,BALAAM STREET PRACTICE
202208,THE CEDAR PRACTICE
202208,HALBUTT STREET SURGERY
202208,HEDGEMANS MEDICAL CENTRE
202208,GROSVENOR HOUSE SURGERY
202208,BRUNSWICK ROAD MED.CTR.
202208,CHISWICK PCN EXTENDED HOURS HUB
202208,TYNEMOUTH MEDICAL PRACTICE
202208,PARTNERSHIP PRIMARY CARE CENTRE
202208,THE HEALTH CENTRE (HOLMES CHAPEL)
202208,BOUSFIELD - ROBERTS
202208,FULWOOD GREEN MEDICAL CTR
202208,MILTON KEYNES VILLAGE SURG
202208,FISHERMEAD MEDICAL CENTRE
202208,PETERBOROUGH GP HUB
202208,ST.AGNES SURGERY
202208,THE MULLION & CONSTANTINE GROUP PRACTICE
202208,CHEVIOT ROAD SURGERY
202208,BOUNDARIES SURGERY
202208,STOCKWELL LODGE MED.CTR.
202208,HAVERTHWAITE SURGERY
202208,CHOPWELL PRIMARY HEALTHCARE CENTRE
202208,THE DISCOVERY PRACTICE
202208,THE LONG MELFORD PRACTICE
202208,GARSWOOD SURGERY
202208,NORTH HARBOUR MEDICAL GROUP
202208,SHAY LANE MEDICAL CENTRE (KELMAN)
202208,ABH MANCHESTER & TRAFFORD CDS
202208,NEWMEDICA BRISTOL
202208,QMUL TOBACCO CESSATION SERVICE
202208,REGIS CENTRAL COMMUNITY TEAM
202208,BUCKLAND SURGERY
202208,THE ROSEMARY HEALTH CTR
202208,THE PRINCE OF WALES SURGERY
202208,BANK HOUSE SURGERY
202208,MINET GREEN HEALTH PRACTICE
202208,STREATHAM HIGH PRACTICE
202208,WEST BARNES SURGERY
202208,ST ANN'S HOSPICE/PAL CARE
202208,DR KHATRI CP
202208,THE PARK SURGERY
202208,GREENGATE MEDICAL CENTRE
202208,GRAND UNION HEALTH CENTRE
202208,THE CUCKOO LANE PRACTICE
202208,"THE SURGERY, DR DASGUPTA & PARTNERS"
202208,ACTON LANE MEDICAL CENTRE
202208,HEARTWOOD MEDICAL PRACTICE
202208,SUTTON COLDFIELD GROUP PRACTICE
202208,THE OLD SCHOOL SURGERY
202208,NORTH BRINK PRACTICE
202208,ACORN SURGERY
202208,LEATSIDE HEALTH CENTRE
202208,LOUGHTON HEALTH CENTRE
202208,THE NEVELLS ROAD SURGERY
202208,PWE ACCRINGTON VICTORIA
202208,NETHERFIELD HOUSE
202208,CARDIOLOGY SERVICE
202208,LONGRIGG MEDICAL CENTRE
202208,HIGHCROFT SURGERY
202208,THE ALICE MEDICAL CENTRE
202208,DALE MEDICAL PRACTICE
202208,BLUEBELL SURGERY
202208,COCKHEDGE MEDICAL CENTRE
202208,MARTLETS HOSPICE
202208,IMPERIAL SURGERY
202208,OAKSIDE SURGERY
202208,WELLINGTON MEDICAL CENTRE
202208,SOMERSET BRIDGE MEDICAL CENTRE
202208,BINGLEY MEDICAL PRACTICE
202208,TETTENHALL MEDICAL PRACTICE
202208,LOWER GORNAL MEDICAL PRACTICE
202208,BUCKLAND MEDICAL PRACTICE
202208,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE
202208,DOVERCOURT GROUP PRACTICE
202208,PAGE HALL MEDICAL CENTRE
202208,EXTENDED HOURS (CURO) HUB
202208,THE FALCON ROAD MEDICAL CENTRE
202208,MITCHAM FAMILY PRACTICE
202208,CHATFIELD MEDICAL CENTRE
202208,BROOKMILL MEDICAL CENTRE
202208,WHITLEY ROAD MEDICAL CENTRE
202208,CHERTSEY HEALTH CENTRE
202208,HEDINGHAM MEDICAL CENTRE
202208,BEACHES MEDICAL CENTRE
202208,DR PM PATEL
202208,MARKS GATE HEALTH CENTRE
202208,HARLOW ROAD SURGERY
202208,GP OUT OF HOURS BASE SERVICE OOH
202208,THE PENRHYN SURGERY
202208,QUEENS WALK PRACTICE
202208,KINGS ROAD SURGERY
202208,YEADING MEDICAL CENTRE
202208,UNSCHEDULED CARE SERVICE
202208,PRINCE OF WALES GROUP SURGERY
202208,STOKENCHURCH MEDICAL CTRE
202208,BANBURY ROAD MEDICAL CENTRE
202208,THE FORUM HEALTH CENTRE
202208,BURY ROAD SURGERY
202208,WOLVERLEY SURGERY
202208,THE BRIDGE SURGERY
202208,CRI HULL DRUGS INTERVENTION PROGRAMME
202208,GLEBE HOUSE SURGERY
202208,NORTH PRESTON MEDICAL PRACTICE
202208,CHILD & ADOLESCENT MENTAL HEALTH SERVICE
202208,MILLVIEW SURGERY
202208,ABBOTS BROMLEY SURGERY
202208,TOWER HOUSE PRACTICE
202208,ST ROCCO'S HOSPICE
202208,WHITLEY BAY HEALTH CENTRE
202208,WDP ELLESMERE PORT
202208,OPEROSE HEALTH OPHTHALMOLOGY HOUNSLOW
202208,THE PETWORTH SURGERY
202208,KIPPAX HALL SURGERY
202208,THE DEKEYSER GROUP PRACTICE
202208,MULBERRY STREET MEDICAL PRACTICE
202208,HIGHFIELD SURGERY
202208,OAKESWELL HEALTH CENTRE
202208,PLECK HEALTH CENTRE
202208,WARLEY MEDICAL CENTRE
202208,CONTINENCE SERVICE CGH
202208,CLECKHEATON GROUP PRACTICE
202208,THE WESTWOOD SURGERY
202208,CORNERSTONE SURGERY
202208,ORDSALL & CLAREMONT PCN HUB
202208,VERNON PARK SURGERY
202208,PEEL HALL MEDICAL CENTRE
202208,PETERSFIELD SURGERY
202208,DR M GOYAL'S PRACTICE
202208,SANDS END HEALTH CLINIC
202208,DR WEBB AND PARTNERS
202208,HIGHGATE GROUP PRACTICE
202208,APOLLO SURGERY
202208,MILLENNIUM MEDICAL CENTRE
202208,HARCOURT MEDICAL CENTRE
202208,HOPE HOUSE SURGERY
202208,STOPSLEY VILLAGE PRACTICE
202208,THORPE ROAD
202208,CHARTWELL GREEN SURGERY
202208,MERSTOW GREEN MEDICAL PRACTICE
202208,FERNVILLE SURGERY
202208,PARSONAGE SURGERY
202208,PALLIATIVE CARE CLINIC
202208,LAMBERT MEDICAL CENTRE
202208,PEEL HOUSE MEDICAL PRACTICE
202208,RIVERSIDE FAMILY PRACTICE
202208,MARKET HARBOROUGH MED.CTR
202208,LYME VALLEY MEDICAL CENTRE
202208,BETLEY SURGERY
202208,URMSTON GROUP PRACTICE
202208,CROSBY VILLAGE SURGERY
202208,KNOWSLEY ASSESSMENT & HTT
202208,KNOWLE HOUSE SURGERY
202208,THE HADLEIGH PRACTICE
202208,FOUNDRY HEALTHCARE LEWES
202208,PRIORY ROAD SURGERY
202208,CONWAY MEDICAL CENTRE
202208,SLOAN MEDICAL CENTRE
202208,FIELDHEAD SURGERY
202208,SUMMERCROFT SURGERY
202208,THE DAWES FAMILY PRACTICE
202208,BROOMFIELD DOCTOR IN ED
202208,CHOWDHURY
202208,CHCCG COVID 19 TREATMENT CENTRE
202208,WEST4 GPS
202208,QUEENS PARK HEALTH CENTRE
202208,GREENFORD ROAD MED.CTR.
202208,SHAKESPEARE HEALTH CENTRE
202208,SHEPHERDS BUSH MEDICAL CENTRE
202208,EDEN SURGERY
202208,POULTER ROAD MEDICAL CENTRE
202208,WEST WALK SURGERY
202208,EYNSHAM MEDICAL GROUP
202208,CLAYS PRACTICE
202208,GP CONNECT EXTENDED HOURS SERVICE
202208,ROSSENDALE VALLEY MEDICAL PRACTICE
202208,MEASHAM MEDICAL UNIT
202208,BRAMPTON MEDICAL PRACTICE
202208,GUIDEPOST MEDICAL GROUP
202208,QUEENS PARK MEDICAL CENTRE
202208,RAINWORTH HEALTH CENTRE
202208,BRIDGNORTH MEDICAL PRACTICE
202208,MARYSVILLE MEDICAL PRACT
202208,WHITTAKER LANE MED CENTRE
202208,CGL EAST CHESHIRE
202208,BNSSG COMMUNITY PAEDIATRICIANS
202208,CHARING UROLOGY
202208,OLDER AGE - FIELDVIEW
202208,DERMATOLOGY DEPARTMENT
202208,CWP (WEST) PHYSICAL HEALTH
202208,LAUREL BANK SURGERY
202208,CHURCH STREET PRACTICE
202208,CHIPPING CAMPDEN SURGERY
202208,HOLLYGREEN PRACTICE
202208,WOODLAND DRIVE MEDICAL CENTRE
202208,SHIREGREEN MEDICAL CENTRE
202208,LEVER CHAMBERS 2
202208,CH MEDICAL PRACTICE
202208,PENDLETON MEDICAL CENTRE
202208,SMGPF
202208,BURNHAM SURGERY
202208,EAST END MEDICAL CENTRE
202208,THE FLORENCE ROAD SURGERY
202208,DR MLR SIDDIQUI'S PRACTICE
202208,QUEENS PARK MEDICAL PRACTICE
202208,GOYT VALLEY MEDICAL PRACTICE
202208,OAKLEIGH ROAD HEALTH CENTRE
202208,ALPHA MEDICAL PRACTICE
202208,SUNLIGHT GROUP PRACTICE
202208,SPEKE HC - DR THAKUR
202208,WELLS ROAD SURGERY
202208,WYE VALLEY SURGERY
202208,MANSFIELD MEDICAL CENTRE
202208,PATHFINDER PRACTICE
202208,YORKSHIRE DOCTORS UCC OOH SCARBOROUGH
202208,LANCASTER MEDICAL PRACTICE
202208,PCT RHEUMATOLOGY SERVICE
202208,THE GLENFIELD SURGERY
202208,LONGTOWN MEDICAL CENTRE
202208,OXFORD TCE & RAWLING RD MEDICAL GROUP
202208,TREETON MEDICAL CENTRE
202208,ST ANN'S MEDICAL CENTRE
202208,THE QUEENSWAY SURGERY
202208,ROTHERHAM BREATHING SPACE
202208,HEREFORDSHIRE MH CAMHS
202208,TAUNTON ROAD MEDICAL CENTRE
202208,CROWN MEDICAL CENTRE
202208,LIVINGCARE HEALTH SERVICES ENT
202208,BLACKWOOD HEALTH CENTRE
202208,POPLARS MEDICAL CENTRE
202208,SHEERNESS HEALTH CENTRE
202208,FRANCES STREET MEDICAL CENTRE
202208,RILLWOOD MEDICAL CENTRE
202208,KINGSTHORPE MEDICAL CTR.
202208,EVEREST HEALTH PARTNERSHIP
202208,TORRIDON ROAD MEDICAL PRACTICE
202208,ELMSTEAD MEDICAL CLINIC
202208,WINDERMERE SURGERY
202208,DR R CHIBBER'S PRACTICE
202208,ABERFELDY PRACTICE
202208,THE RANDOLPH SURGERY
202208,NEASDEN MEDICAL CENTRE
202208,HOLLYMOOR MEDICAL CENTRE
202208,FIRS SURGERY
202208,ST WULFSTAN SURGERY
202208,HOLDERNESS HEALTH
202208,THE CASTLE MEDICAL GROUP
202208,HODNET MEDICAL PRACTICE
202208,PRESCOTT SURGERY
202208,TOWER FAMILY HEALTHCARE
202208,HILLSIDE HOUSE SURGERY
202208,ST JOHNS MEDICAL CENTRE
202208,FRYERNS MEDICAL CENTRE
202208,BHFT (WAM)
202208,SAXONBROOK MEDICAL CENTRE
202208,MAIDSTONE RD RAINHAM SURGERY
202208,WOODLANDS PRACTICE
202208,NEW CROSS CENTRE (HURLEY GROUP)
202208,KESTON MEDICAL PRACTICE
202208,CRANLEIGH MEDICAL PRACTICE
202208,ASHLEA MEDICAL PRACTICE
202208,CAMPINGLAND SURGERY
202208,CITY SQUARE MEDICAL GROUP
202208,NEWHAM MEDICAL CENTRE
202208,GLEBE STREET SURGERY
202208,EMPEROR'S GATE CENTRE FOR HEALTH
202208,"DR RK KUKAR, PARKVIEW CTR FOR H&W"
202208,EMMETT CARR SURGERY
202208,ST ANDREWS MEDICAL PRACTICE.
202208,JAMES WIGG PRACTICE
202208,ROCKY LANE MEDICAL CENTRE
202208,27@NORTHGATE
202208,EASTFIELD HOUSE SURGERY
202208,WISTARIA & MILFORD SURGERIES
202208,THE PEARTREE PRACTICE
202208,COMMUNITY CARE (SW)
202208,KING GEORGE & MANOR HOUSE SURGERIES
202208,KINGSFOLD MEDICAL CENTRE
202208,THE SURGERY @ AYLESTONE
202208,EDEN MEDICAL GROUP
202208,WESTCROFT HOUSE SURGERY
202208,THE MANOR SURGERY
202208,HAMA MEDICAL CENTRE
202208,RUSHCLIFFE URGENT CARE SERVICE
202208,BEECHWOOD SURGERY
202208,SOUTH CENTRAL AMBULANCE SERV THAMES VAL
202208,LUSON
202208,MAYFIELD MEDICAL PRACTICE
202208,BRYANT STREET MEDICAL PRACTICE
202208,PHOENIX MEDICAL PRACTICE
202208,ST.JOHNS GROUP PRACTICE
202208,THE BROOK HEALTH CENTRE
202208,ROWANS SURGERY
